date,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20191106,0.011323751,0.0282477,0.056264783,0.045440139,-0.000589222,-0.003324512,-0.007177886,-0.005585034
20191107,0.005621189,0.025459202,0.054397405,0.045289695,-0.000226706,-0.002952707,-0.006978919,-0.005581671
20191108,-0.001159026,0.019824308,0.049210543,0.041553855,0.000498889,-0.002162133,-0.006350319,-0.00512134
20191109,-0.001159026,0.019824308,0.049210543,0.041553855,0.000498889,-0.002162133,-0.006350319,-0.00512134
20191110,-0.001159026,0.019824308,0.049210543,0.041553855,0.000498889,-0.002162133,-0.006350319,-0.00512134
20191111,-0.006729028,0.012185305,0.041211106,0.034863278,0.000906742,-0.001094963,-0.005413604,-0.004350545
20191112,0.001302039,0.018439839,0.047620014,0.042702098,-0.000335488,-0.00195987,-0.006423327,-0.005558126
20191113,-0.005317305,0.008703074,0.037025217,0.033449887,0.000571107,-0.000577243,-0.005107042,-0.00442428
20191114,0.003022339,0.015199298,0.043422057,0.041306084,0.000743104,7.70E-05,-0.004406379,-0.003925563
20191115,0.011416528,0.023625431,0.052713806,0.052039557,0.000398655,8.60E-05,-0.004332908,-0.004051879
20191116,0.011416528,0.023625431,0.052713806,0.052039557,0.000398655,8.60E-05,-0.004332908,-0.004051879
20191117,0.011416528,0.023625431,0.052713806,0.052039557,0.000398655,8.60E-05,-0.004332908,-0.004051879
20191118,0.007270542,0.020604411,0.050280095,0.050822973,0.000163085,-3.40E-05,-0.004348852,-0.004264656
20191119,0.00264581,0.015541292,0.045062086,0.046737258,0.000778816,0.001127866,-0.003100183,-0.003181113
20191120,-0.010619419,0.001317816,0.030058931,0.032844732,0.00096865,0.001716789,-0.002393942,-0.002642902
20191121,-0.020099919,-0.01246774,0.014923695,0.018585365,0.00133022,0.002482311,-0.001494157,-0.00187694
20191122,-0.012033516,-0.010271117,0.015996516,0.020928274,0.000823127,0.002357663,-0.001417693,-0.001966391
20191123,-0.012033516,-0.010271117,0.015996516,0.020928274,0.000823127,0.002357663,-0.001417693,-0.001966391
20191124,-0.012033516,-0.010271117,0.015996516,0.020928274,0.000823127,0.002357663,-0.001417693,-0.001966391
20191125,0.001592349,-0.000832121,0.024766028,0.031049135,-0.000470239,0.001204743,-0.002291999,-0.002985721
20191126,0.00359743,-0.002516287,0.022246424,0.029782349,-0.00018084,0.001492162,-0.001737123,-0.002562188
20191127,0.006431611,-0.0005779,0.023779911,0.032683363,0.00049722,0.002207356,-0.000740393,-0.001692111
20191128,-2.45E-05,-0.005742534,0.018098211,0.027988419,0.001048502,0.002795604,0.000105353,-0.001009139
20191129,-0.013182439,-0.019840415,0.002420466,0.013057168,0.001689586,0.003648313,0.001221442,-1.69E-05
20191130,-0.013182439,-0.019840415,0.002420466,0.013057168,0.001689586,0.003648313,0.001221442,-1.69E-05
20191201,-0.013182439,-0.019840415,0.002420466,0.013057168,0.001689586,0.003648313,0.001221442,-1.69E-05
20191202,-0.008350705,-0.017097415,0.003308243,0.015009569,0.000397377,0.002522824,0.000459873,-0.000914723
20191203,-0.008567686,-0.019436494,-0.001219405,0.011314214,-0.000677231,0.001422913,-0.000340988,-0.00185193
20191204,-0.010236913,-0.024852323,-0.009002132,0.004109744,0.000478439,0.002607612,0.001175852,-0.000437791
20191205,-0.008647635,-0.026777394,-0.013312468,0.000325873,0.000261754,0.002258745,0.001113402,-0.000558402
20191206,0.002096807,-0.015520342,-0.003700212,0.010628591,-0.00464553,-0.003905058,-0.004978271,-0.006758097
20191207,0.002096807,-0.015520342,-0.003700212,0.010628591,-0.00464553,-0.003905058,-0.004978271,-0.006758097
20191208,0.002096807,-0.015520342,-0.003700212,0.010628591,-0.00464553,-0.003905058,-0.004978271,-0.006758097
20191209,0.005686481,-0.011476461,-0.000896868,0.01393807,-0.002732117,-0.002887723,-0.003910353,-0.005799167
20191210,0.008835254,-0.006041685,0.003185443,0.018480014,-0.001729195,-0.002623129,-0.003526719,-0.005517014
20191211,0.008935479,-0.002033685,0.006480985,0.022258456,-0.00067063,-0.002530535,-0.003414738,-0.005460333
20191212,0.016675143,0.013049985,0.021037605,0.037637619,0.000435425,-0.002329421,-0.003203349,-0.005299253
20191213,0.023715374,0.028447017,0.035933443,0.053419613,-0.000390012,-0.002915439,-0.003788935,-0.005948435
20191214,0.023715374,0.028447017,0.035933443,0.053419613,-0.000390012,-0.002915439,-0.003788935,-0.005948435
20191215,0.023715374,0.028447017,0.035933443,0.053419613,-0.000390012,-0.002915439,-0.003788935,-0.005948435
20191216,0.015111321,0.027270236,0.034208604,0.052222253,0.000235798,-0.002146529,-0.002983937,-0.005206303
20191217,0.018683184,0.03926909,0.046473886,0.065263841,0.000553142,-0.001617373,-0.002464307,-0.004745214
20191218,0.009903205,0.03712927,0.045179809,0.064503737,0.000498663,-0.001427502,-0.002307005,-0.004652023
20191219,0.005253848,0.035534161,0.045244583,0.065108855,0.000199451,-0.001504644,-0.002460131,-0.004871163
20191220,0.005618028,0.036628675,0.047783689,0.068486121,-0.00037166,-0.001790034,-0.002819054,-0.005306834
20191221,0.005618028,0.036628675,0.047783689,0.068486121,-0.00037166,-0.001790034,-0.002819054,-0.005306834
20191222,0.005618028,0.036628675,0.047783689,0.068486121,-0.00037166,-0.001790034,-0.002819054,-0.005306834
20191223,0.002151901,0.034456514,0.046489166,0.067939189,1.81E-05,-0.001244766,-0.002279707,-0.004846104
20191224,-0.003538868,0.026402692,0.038864319,0.061042384,0.000299111,-0.000830679,-0.001876682,-0.004520669
20191225,-0.003538868,0.026402692,0.038864319,0.061042384,0.000299111,-0.000830679,-0.001876682,-0.004520669
20191226,-0.000255657,0.028392797,0.04147733,0.064407512,0.000244725,-0.000733456,-0.001830874,-0.004545941
20191227,0.001903612,0.029269741,0.043367151,0.067037633,-2.72E-05,-0.000812844,-0.00201948,-0.004790746
20191228,0.001903612,0.029269741,0.043367151,0.067037633,-2.72E-05,-0.000812844,-0.00201948,-0.004790746
20191229,0.001903612,0.029269741,0.043367151,0.067037633,-2.72E-05,-0.000812844,-0.00201948,-0.004790746
20191230,-0.000477573,0.023593905,0.038912811,0.063498067,0.000389662,3.40E-05,-0.001303461,-0.004137961
20191231,-0.000477573,0.023593905,0.038912811,0.063498067,0.000389662,3.40E-05,-0.001303461,-0.004137961
20200101,-0.000477573,0.023593905,0.038912811,0.063498067,0.000389662,3.40E-05,-0.001303461,-0.004137961
20200102,-0.008135861,0.011153868,0.027026275,0.052138885,0.000987444,0.001064529,-0.000285,-0.003221634
20200103,-0.006313315,0.009585546,0.026385631,0.052235122,0.002263365,0.002951189,0.001695809,-0.00132872
20200104,-0.006313315,0.009585546,0.026385631,0.052235122,0.002263365,0.002951189,0.001695809,-0.00132872
20200105,-0.006313315,0.009585546,0.026385631,0.052235122,0.002263365,0.002951189,0.001695809,-0.00132872
20200106,-0.012213276,-0.002330639,0.015429986,0.041489894,0.001845636,0.003266153,0.002023925,-0.001064097
20200107,-0.000203101,0.004476565,0.023889955,0.050980577,-9.04E-05,0.001884707,0.000607073,-0.002542433
20200108,-0.007107528,-0.008300968,0.011639734,0.039004911,-0.001347331,0.000566239,-0.000477407,-0.003698692
20200109,0.008060954,0.005630767,0.027205617,0.055534521,-0.00226142,-0.000731559,-0.001632266,-0.004935104
20200110,0.014454522,0.012278662,0.035452861,0.064670254,-0.001964565,-0.001263822,-0.002054912,-0.005445361
20200111,0.014454522,0.012278662,0.035452861,0.064670254,-0.001964565,-0.001263822,-0.002054912,-0.005445361
20200112,0.014454522,0.012278662,0.035452861,0.064670254,-0.001964565,-0.001263822,-0.002054912,-0.005445361
20200113,0.018024568,0.019878693,0.0449889,0.07503015,-0.001214274,-0.001422398,-0.002129069,-0.005585798
20200114,0.016536944,0.021906398,0.048180364,0.078922016,0.000290097,-0.00036012,-0.000977082,-0.00445749
20200115,0.005674397,0.016891215,0.043095839,0.074525499,0.000761587,-7.47E-05,-0.000561381,-0.004048665
20200116,0.007772445,0.022809355,0.049578512,0.082075181,0.00014506,-0.000674883,-0.001103195,-0.004585009
20200117,0.00492156,0.0226789,0.049434534,0.08264059,-0.00057118,-0.001352095,-0.001761305,-0.005250406
20200118,0.00492156,0.0226789,0.049434534,0.08264059,-0.00057118,-0.001352095,-0.001761305,-0.005250406
20200119,0.00492156,0.0226789,0.049434534,0.08264059,-0.00057118,-0.001352095,-0.001761305,-0.005250406
20200120,0.007308228,0.02658028,0.053572288,0.087660487,-0.001432743,-0.002289967,-0.00271991,-0.006219401
20200121,-0.002980808,0.015174411,0.041640758,0.075916297,0.000634748,-0.000217443,-0.00059246,-0.004087962
20200122,0.006039123,0.026199613,0.052994496,0.088280133,0,-0.001069102,-0.001405366,-0.004882099
20200123,-0.003162568,0.015665214,0.041955325,0.077208967,0.000507918,-0.000564,-0.000910994,-0.004325781
20200124,-0.003162568,0.015665214,0.041955325,0.077208967,0.000507918,-0.000564,-0.000910994,-0.004325781
20200125,-0.003162568,0.015665214,0.041955325,0.077208967,0.000507918,-0.000564,-0.000910994,-0.004325781
20200126,-0.003162568,0.015665214,0.041955325,0.077208967,0.000507918,-0.000564,-0.000910994,-0.004325781
20200127,-0.003162568,0.015665214,0.041955325,0.077208967,0.000507918,-0.000564,-0.000910994,-0.004325781
20200128,-0.027592743,-0.015423473,0.009101229,0.043345458,0.002220812,0.001653342,0.001360023,-0.001980949
20200129,-0.016974223,-0.01126871,0.012248275,0.046776425,0.001738847,0.001945283,0.001728263,-0.001533822
20200130,-0.025707168,-0.026898675,-0.005515648,0.028382457,0.002135863,0.002848332,0.00277265,-0.000420892
20200131,-0.025755057,-0.038318436,-0.019079854,0.014014097,0.00149193,0.00295426,0.002997401,-0.000110211
20200201,-0.025755057,-0.038318436,-0.019079854,0.014014097,0.00149193,0.00295426,0.002997401,-0.000110211
20200202,-0.025755057,-0.038318436,-0.019079854,0.014014097,0.00149193,0.00295426,0.002997401,-0.000110211
20200203,-0.014280987,-0.037147622,-0.019054116,0.013257242,0.001111141,0.003349932,0.003444568,0.000487514
20200204,0.005632332,-0.019002625,-0.00110722,0.030929147,-0.000289012,0.002179734,0.002199394,-0.000618087
20200205,0.011086477,-0.015724772,0.002304891,0.033569042,-0.000361206,0.002286154,0.002221879,-0.000458988
20200206,0.032470888,0.0113907,0.030478545,0.062009058,-0.000776727,0.001668164,0.001575217,-0.000974479
20200207,0.016306314,0.002751734,0.022493816,0.053239791,0.000677323,0.003041577,0.003037794,0.000612562
20200208,0.016306314,0.002751734,0.022493816,0.053239791,0.000677323,0.003041577,0.003037794,0.000612562
20200209,0.016306314,0.002751734,0.022493816,0.053239791,0.000677323,0.003041577,0.003037794,0.000612562
20200210,0.00372663,-0.002511042,0.016861414,0.046984155,0.000487712,0.002554466,0.002707227,0.000398489
20200211,0.007787206,0.007099894,0.026398577,0.056228018,0.000189644,0.002139913,0.002449819,0.000284116
20200212,0.008055823,0.013803328,0.032522822,0.062216377,0.000126415,0.001940377,0.002436856,0.000395907
20200213,0.005160471,0.011484148,0.029281015,0.058364528,0.000406192,0.002351452,0.003009874,0.001101244
20200214,0.00707689,0.016009195,0.033534557,0.062128896,-0.000722282,0.000859068,0.001612341,-0.000168626
20200215,0.00707689,0.016009195,0.033534557,0.062128896,-0.000722282,0.000859068,0.001612341,-0.000168626
20200216,0.00707689,0.016009195,0.033534557,0.062128896,-0.000722282,0.000859068,0.001612341,-0.000168626
20200217,0.002739628,0.015501277,0.032234599,0.060277353,-0.000370217,0.000908643,0.001790986,0.000138902
20200218,-0.01088846,0.001369272,0.016474811,0.043530835,0.000875704,0.002069851,0.003185146,0.001641319
20200219,-0.007742859,0.003220531,0.016483944,0.043155662,0.000324971,0.001303416,0.002695662,0.001254033
20200220,-0.011078798,-0.002514714,0.008894561,0.035145607,0.001723609,0.002723491,0.00436184,0.003011157
20200221,-0.018651051,-0.015016929,-0.006576798,0.018760145,0.002614497,0.004142165,0.006130936,0.00490472
20200222,-0.018651051,-0.015016929,-0.006576798,0.018760145,0.002614497,0.004142165,0.006130936,0.00490472
20200223,-0.018651051,-0.015016929,-0.006576798,0.018760145,0.002614497,0.004142165,0.006130936,0.00490472
20200224,-0.042499484,-0.049564311,-0.044742228,-0.021305397,0.002422529,0.004591555,0.006917222,0.005831809
20200225,-0.02169776,-0.036722328,-0.033321681,-0.010370129,0.001295885,0.003868319,0.006405454,0.005447889
20200226,-0.022030085,-0.046644304,-0.045282087,-0.023545666,0.000988986,0.004171458,0.006937667,0.006100144
20200227,-0.019346929,-0.05466822,-0.054879311,-0.034162862,-0.000719036,0.002569999,0.005470642,0.004728965
20200228,-0.035555639,-0.083111774,-0.085392043,-0.066132874,0.001419434,0.004863405,0.008001375,0.007342855
20200229,-0.035555639,-0.083111774,-0.085392043,-0.066132874,0.001419434,0.004863405,0.008001375,0.007342855
20200301,-0.035555639,-0.083111774,-0.085392043,-0.066132874,0.001419434,0.004863405,0.008001375,0.007342855
20200302,-0.020757393,-0.073471807,-0.077624823,-0.058983791,0.000341352,0.003627515,0.00691713,0.006352586
20200303,-0.006371754,-0.064976713,-0.071765078,-0.053608883,0.000924912,0.004223116,0.007745806,0.00729274
20200304,0.017667752,-0.041638275,-0.050873846,-0.032586826,0.002413942,0.005929948,0.009782489,0.009431177
20200305,0.027397792,-0.026338578,-0.039103967,-0.020697562,0.001075944,0.004975371,0.009159109,0.008885162
20200306,-3.63E-05,-0.043534211,-0.059557914,-0.041927256,-0.001542573,0.001858293,0.006084887,0.005974281
20200307,-3.63E-05,-0.043534211,-0.059557914,-0.041927256,-0.001542573,0.001858293,0.006084887,0.005974281
20200308,-3.63E-05,-0.043534211,-0.059557914,-0.041927256,-0.001542573,0.001858293,0.006084887,0.005974281
20200309,-0.037412852,-0.078272149,-0.098018462,-0.081776149,-0.0009147,0.00229184,0.006629697,0.006668353
20200310,-0.028493895,-0.06871163,-0.093311392,-0.077631612,-0.001318539,0.001398576,0.005834394,0.006011235
20200311,-0.041210072,-0.087498777,-0.117217976,-0.102775138,-0.001095133,0.000624941,0.005139507,0.005426333
20200312,-0.054519782,-0.114415203,-0.149436084,-0.136768906,-0.000215568,0.000678746,0.005255367,0.005658012
20200313,-0.060915619,-0.134917864,-0.176058217,-0.165385194,-0.001941032,-0.001696572,0.00291367,0.003426367
20200314,-0.060915619,-0.134917864,-0.176058217,-0.165385194,-0.001941032,-0.001696572,0.00291367,0.003426367
20200315,-0.060915619,-0.134917864,-0.176058217,-0.165385194,-0.001941032,-0.001696572,0.00291367,0.003426367
20200316,-0.067182491,-0.15162535,-0.1995623,-0.190881778,-0.001033987,-0.00151653,0.003151826,0.003767346
20200317,-0.060568425,-0.161484809,-0.216171941,-0.20959431,0.00125871,0.000595245,0.005344263,0.006072738
20200318,-0.073188522,-0.189638688,-0.250714422,-0.24650358,0.000278729,-0.000633307,0.004170127,0.004999402
20200319,-0.112015939,-0.24344291,-0.309603161,-0.307992537,-0.004871197,-0.006974629,-0.002448298,-0.001573404
20200320,-0.021436338,-0.174337743,-0.254453436,-0.25498288,0.000216088,-0.001799349,0.002573594,0.003561186
20200321,-0.021436338,-0.174337743,-0.254453436,-0.25498288,0.000216088,-0.001799349,0.002573594,0.003561186
20200322,-0.021436338,-0.174337743,-0.254453436,-0.25498288,0.000216088,-0.001799349,0.002573594,0.003561186
20200323,-0.046022543,-0.205971916,-0.290231509,-0.293135191,-0.002640044,-0.005116429,-0.001091198,-3.61E-05
20200324,0.044428607,-0.126122911,-0.225597828,-0.230991657,-0.000703539,-0.004005016,-0.000253418,0.000878181
20200325,0.089863428,-0.065234171,-0.176748613,-0.184551875,5.42E-05,-0.003846405,-0.000407549,0.000801403
20200326,0.047408684,-0.065948709,-0.18228319,-0.192167118,0.002182185,-0.000591246,0.002717912,0.004033661
20200327,0.047248193,-0.041355983,-0.163768855,-0.176047619,0.002740566,0.000326008,0.003403918,0.004825157
20200328,0.047248193,-0.041355983,-0.163768855,-0.176047619,0.002740566,0.000326008,0.003403918,0.004825157
20200329,0.047248193,-0.041355983,-0.163768855,-0.176047619,0.002740566,0.000326008,0.003403918,0.004825157
20200330,0.017755243,-0.034003567,-0.160947479,-0.175339523,0.001008891,-0.000512673,0.00236177,0.003886059
20200331,0.0224591,-0.005637565,-0.139658189,-0.156418504,9.00E-06,-0.000829868,0.001810691,0.003402039
20200401,-0.015639197,-0.034615223,-0.170395056,-0.188505325,0.000242919,0.000353172,0.002691431,0.00434569
20200402,0.002847736,-0.00174463,-0.147851318,-0.168523684,0.00050376,0.000951723,0.002999288,0.004741249
20200403,0.002286351,0.007770679,-0.14456512,-0.167176313,-9.00E-05,0.000274516,0.002128062,0.00396695
20200404,0.002286351,0.007770679,-0.14456512,-0.167176313,-9.00E-05,0.000274516,0.002128062,0.00396695
20200405,0.002286351,0.007770679,-0.14456512,-0.167176313,-9.00E-05,0.000274516,0.002128062,0.00396695
20200406,0.031917897,0.051578336,-0.108719753,-0.13414792,0.000827539,0.001509938,0.003154816,0.005124692
20200407,0.041909491,0.074586723,-0.090054702,-0.117951895,0.000368675,0.001415484,0.002867374,0.0049733
20200408,0.018345725,0.068069866,-0.09509125,-0.124940944,0.000629298,0.001899292,0.003199639,0.005441758
20200409,0.021902715,0.085190721,-0.07743441,-0.109996469,0.001949808,0.003654234,0.004870708,0.007237838
20200410,0.020173172,0.096771324,-0.062222193,-0.09739716,0.001669974,0.003923368,0.005187439,0.007671681
20200411,0.020173172,0.096771324,-0.062222193,-0.09739716,0.001669974,0.003923368,0.005187439,0.007671681
20200412,0.020173172,0.096771324,-0.062222193,-0.09739716,0.001669974,0.003923368,0.005187439,0.007671681
20200413,-0.002688601,0.072670353,-0.076556021,-0.113489325,0.000807682,0.003331092,0.004600214,0.007197385
20200414,0.010722877,0.085185417,-0.057588822,-0.097435229,0.000287039,0.003218414,0.004362158,0.007088558
20200415,0.010722877,0.085185417,-0.057588822,-0.097435229,0.000287039,0.003218414,0.004362158,0.007088558
20200416,0.005253963,0.076814803,-0.054350097,-0.096622174,-8.97E-05,0.003098844,0.004151887,0.007024519
20200417,0.027644271,0.095619905,-0.022392682,-0.068023994,-0.000206235,0.00252204,0.003843565,0.006824282
20200418,0.027644271,0.095619905,-0.022392682,-0.068023994,-0.000206235,0.00252204,0.003843565,0.006824282
20200419,0.027644271,0.095619905,-0.022392682,-0.068023994,-0.000206235,0.00252204,0.003843565,0.006824282
20200420,0.01486186,0.076136995,-0.027596743,-0.075184385,0.000233144,0.002721538,0.004054353,0.007156731
20200421,-0.001012064,0.053525259,-0.034295275,-0.08363384,-0.000277999,0.001781514,0.003293162,0.006479339
20200422,0.003733012,0.054467934,-0.023331382,-0.074718032,-0.000789323,0.000788323,0.002447628,0.005674599
20200423,0.00741858,0.058619871,-0.011465269,-0.065022001,-8.07E-05,0.001106903,0.002948172,0.006221749
20200424,-0.003437564,0.03857812,-0.022565718,-0.076850741,-0.000278112,0.000660013,0.002527273,0.005831282
20200425,-0.003437564,0.03857812,-0.022565718,-0.076850741,-0.000278112,0.000660013,0.002527273,0.005831282
