,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율,거래성립률
20220511,0,11600,11950,11600,11900,200,62010,733000000,25542,27931000,332378000000,27931470,26835316,1096154,3.920000076293945,20220511,100.0,1316,-17266,0,0.0,0,0.0,0.0
20220510,0,11400,11750,11250,11700,-50,156931,1800000000,85781,27931000,326792000000,27931470,26841765,1089705,3.900000095367432,20220510,100.0,-759,-18582,0,0.0,0,0.0,0.0
20220509,0,12000,12100,11600,11750,-450,208512,2462000000,143352,27931000,328189000000,27931470,26880450,1051020,3.759999990463257,20220509,100.0,601,-17823,0,0.0,0,0.0,0.0
20220506,0,12400,12400,12100,12200,-300,123803,1517000000,83308,27931000,340758000000,27931470,26907485,1023985,3.670000076293945,20220506,100.0,-292,-16429,0,0.0,0,0.0,0.0
20220504,0,12650,12750,12400,12500,-200,96316,1207000000,70629,27931000,349137000000,27931470,26904553,1026917,3.680000066757202,20220504,100.0,-143,-16137,0,0.0,0,0.0,0.0
20220503,0,12650,12800,12550,12700,100,66325,840000000,36962,27931000,354723000000,27931470,26883089,1048381,3.75,20220503,100.0,-75,-15994,0,0.0,0,0.0,0.0
20220502,0,12450,12700,12450,12600,-100,49070,617000000,26690,27931000,351930000000,27931470,26885664,1045806,3.740000009536743,20220502,100.0,234,-15919,0,0.0,0,0.0,0.0
20220502,0,12450,12700,12450,12600,-100,49070,617000000,26690,27931000,351930000000,27931470,26885664,1045806,3.740000009536743,20220502,100.0,234,-16933,0,0.0,0,0.0,0.0
20220429,0,12650,12800,12500,12700,100,77443,980000000,40373,27931000,354723000000,27931470,26896382,1035088,3.7100000381469727,20220429,100.0,1985,-17167,0,0.0,0,0.0,0.0
20220428,0,12450,12600,12350,12600,200,107959,1346000000,53706,27931000,351930000000,27931470,26915487,1015983,3.640000104904175,20220428,100.0,1565,-19152,0,0.0,0,0.0,0.0
20220427,0,12300,12550,12300,12400,-200,107229,1329000000,72567,27931000,346344000000,27931470,26942973,988497,3.539999961853028,20220427,100.0,-374,-20717,0,0.0,0,0.0,0.0
20220427,0,12300,12550,12300,12400,-200,107229,1329000000,72567,27931000,346344000000,27931470,26942973,988497,3.539999961853028,20220427,100.0,-374,-15773,0,0.0,0,0.0,0.0
20220426,0,12550,12650,12500,12600,100,68450,862000000,42377,27931000,351930000000,27931470,26954652,976818,3.5,20220426,100.0,39,-15399,0,0.0,0,0.0,0.0
20220425,0,12750,12750,12450,12500,-400,124512,1562000000,84387,27931000,349137000000,27931470,26963802,967668,3.4600000381469727,20220425,100.0,-348,-15438,0,0.0,0,0.0,0.0
20220422,0,12950,12950,12800,12900,-50,65285,839000000,39277,27931000,360309000000,27931470,26956095,975375,3.490000009536743,20220422,100.0,783,-15090,0,0.0,0,0.0,0.0
